红潮报告编号,报告日期,消退日期,组别,品种,最近水质监测点,经度,纬度,最近水质检测点距离
2016S0015,2016-02-11 00:00:00,2016-02-18 00:00:00,甲藻,血红赤潮藻,PM6,114.272312843512,22.3228857918815,0.028890353872286913
2016S0016,2016-02-13 00:00:00,2016-04-06 00:00:00,甲藻,血红赤潮藻,MM7,114.320614105436,22.5095723676055,0.027349530893722402
2016S0020,2016-02-13 00:00:00,2016-02-25 00:00:00,甲藻,血红赤潮藻,SM1,114.22585892327,22.2246235890467,0.013518851972254418
2016S0017,2016-02-14 00:00:00,2016-02-18 00:00:00,甲藻,血红赤潮藻,SM2,114.187431511753,22.2438527610108,0.021795463382352786
2016S0018,2016-02-14 00:00:00,2016-04-06 00:00:00,甲藻,血红赤潮藻,MM7,114.271501594249,22.5382507573393,0.029523714865497146
2016S0019,2016-02-14 00:00:00,2016-03-24 00:00:00,甲藻,血红赤潮藻,PM9,114.345121176908,22.3442576781368,0.008777970324944704
2016S0021,2016-02-14 00:00:00,2016-02-25 00:00:00,甲藻,血红赤潮藻,SM2,114.182955790193,22.2414829527886,0.018010114884472163
2016S0022,2016-02-18 00:00:00,2016-02-26 00:00:00,甲藻,夜光藻,EM2,114.263340514367,22.2633181711712,0.0030548201979106074
2016S0022,2016-02-18 00:00:00,2016-02-26 00:00:00,甲藻,血红赤潮藻,EM2,114.263340514367,22.2633181711712,0.0030548201979106074
2016S0022,2016-02-18 00:00:00,2016-02-26 00:00:00,其他藻类,硅鞭藻,EM2,114.263340514367,22.2633181711712,0.0030548201979106074
2016S0023,2016-02-19 00:00:00,2016-04-14 00:00:00,其他藻类,硅鞭藻,PM6,114.276288982611,22.3383898066865,0.014629910012666699
2016S0023,2016-02-19 00:00:00,2016-04-14 00:00:00,甲藻,夜光藻,PM6,114.276288982611,22.3383898066865,0.014629910012666699
2016S0023,2016-02-19 00:00:00,2016-04-14 00:00:00,甲藻,血红赤潮藻,PM6,114.276288982611,22.3383898066865,0.014629910012666699
2016S0024,2016-02-19 00:00:00,2016-02-25 00:00:00,甲藻,夜光藻,MM6,114.343016762526,22.4558941446913,0.006940967059967933
2016S0024,2016-02-19 00:00:00,2016-02-25 00:00:00,其他藻类,硅鞭藻,MM6,114.343016762526,22.4558941446913,0.006940967059967933
2016S0025,2016-02-23 00:00:00,2016-03-11 00:00:00,甲藻,血红赤潮藻,TM8,114.310662757959,22.47964562251,0.012416790287253694
2016S0026,2016-02-27 00:00:00,2016-02-29 00:00:00,甲藻,夜光藻,PM6,114.272289263944,22.3226527625648,0.029121086210746
2016S0026,2016-02-27 00:00:00,2016-02-29 00:00:00,甲藻,血红赤潮藻,PM6,114.272289263944,22.3226527625648,0.029121086210746
2016S0027,2016-02-29 00:00:00,2016-03-04 00:00:00,甲藻,血红赤潮藻,JM3,114.264571283636,22.2945511080509,0.004735288323923923
2016S0028,2016-03-01 00:00:00,2016-03-16 00:00:00,甲藻,血红赤潮藻,MM6,114.335260126804,22.4710377262612,0.021334152420343734
2016S0029,2016-03-02 00:00:00,2016-03-16 00:00:00,甲藻,血红赤潮藻,MM6,114.352999308756,22.4406708539022,0.015204720378926373
2016S0030,2016-03-03 00:00:00,2016-03-22 00:00:00,甲藻,血红赤潮藻,SM7,114.079504633723,22.2449717404778,0.016722586200088145
2016S0031,2016-03-04 00:00:00,2016-03-14 00:00:00,甲藻,血红赤潮藻,SM4,114.129515810363,22.2210154874582,0.0123482986919263
2016S0032,2016-03-05 00:00:00,2016-03-24 00:00:00,甲藻,血红赤潮藻,JM3,114.288605041102,22.2875705248849,0.02793281355384663
2016S0033,2016-03-05 00:00:00,2016-03-10 00:00:00,甲藻,血红赤潮藻,SM11,114.000659803666,22.2707718324401,0.021881028660316614
2016S0034,2016-03-05 00:00:00,2016-03-21 00:00:00,甲藻,血红赤潮藻,SM12,114.034617088677,22.2074801009354,0.02127354266241282
2016S0035,2016-03-05 00:00:00,2016-03-21 00:00:00,甲藻,血红赤潮藻,SM12,114.031600400323,22.2095584893221,0.017775054343558708
2016S0036,2016-03-05 00:00:00,2016-03-14 00:00:00,甲藻,血红赤潮藻,SM10,114.035625527174,22.2975192338985,0.005839227656648348
2016S0037,2016-03-07 00:00:00,2016-03-14 00:00:00,甲藻,血红赤潮藻,VM6,114.159163922989,22.2885598044345,0.0021446961089817613
2016S0038,2016-03-10 00:00:00,2016-03-14 00:00:00,甲藻,血红赤潮藻,NM2,113.988491261032,22.3701058983055,0.019741692308198378
2016S0039,2016-03-29 00:00:00,2016-04-15 00:00:00,甲藻,血红赤潮藻,SM11,114.000132349276,22.2707200468666,0.022269503915364756
2016S0040,2016-03-29 00:00:00,2016-04-29 00:00:00,甲藻,血红赤潮藻,TM7,114.280904727055,22.460094326991,0.01766813232843483
2016S0046,2016-03-31 00:00:00,2016-04-14 00:00:00,甲藻,夜光藻,SM1,114.202484963744,22.1988757543143,0.03189441653638651
2016S0047,2016-03-31 00:00:00,2016-04-14 00:00:00,甲藻,夜光藻,MM19,114.305289705159,22.2598565965416,0.0190367961415343
2016S0042,2016-03-31 00:00:00,2016-04-13 00:00:00,甲藻,夜光藻,SM1,114.223179372175,22.2327785304819,0.022073133697543105
2016S0043,2016-03-31 00:00:00,2016-04-13 00:00:00,甲藻,夜光藻,SM2,114.187838979605,22.2430735850349,0.021274309834928607
2016S0041,2016-03-31 00:00:00,2016-04-11 00:00:00,甲藻,夜光藻,JM3,114.288042573042,22.2879391798166,0.027325573267824428
2016S0044,2016-03-31 00:00:00,2016-04-08 00:00:00,甲藻,夜光藻,SM2,114.196374095073,22.2244766795861,0.018194323894657586
2016S0045,2016-03-31 00:00:00,2016-04-13 00:00:00,甲藻,夜光藻,SM2,114.196892640564,22.2354126053455,0.02185489436491567
2016S0049,2016-04-01 00:00:00,2016-04-15 00:00:00,甲藻,血红赤潮藻,SM13,113.951498285563,22.2331034584699,0.020147749666321903
2016S0048,2016-04-01 00:00:00,2016-04-15 00:00:00,甲藻,血红赤潮藻,SM13,113.936363013025,22.2276846172504,0.028255602143823312
2016S0050,2016-04-01 00:00:00,2016-04-15 00:00:00,甲藻,血红赤潮藻,SM13,113.944229204477,22.2310570694371,0.02337517068005329
2016S0051,2016-04-01 00:00:00,2016-04-12 00:00:00,甲藻,夜光藻,SM1,114.214368205862,22.2208879547785,0.01908934213279295
2016S0052,2016-04-01 00:00:00,2016-04-12 00:00:00,甲藻,夜光藻,SM2,114.197811844055,22.2297142140379,0.020411050187035068
2016S0053,2016-04-01 00:00:00,2016-04-12 00:00:00,甲藻,夜光藻,SM2,114.20144155084,22.2170983226152,0.024294069951883972
2016S0057,2016-04-01 00:00:00,2016-04-14 00:00:00,甲藻,夜光藻,MM8,114.309153957321,22.2267519561027,0.029545942957008416
2016S0056,2016-04-01 00:00:00,2016-04-11 00:00:00,甲藻,夜光藻,JM3,114.29127107229,22.2910053671948,0.03032510653613348
2016S0054,2016-04-01 00:00:00,2016-04-15 00:00:00,甲藻,夜光藻,SM13,113.975603829559,22.2389395255053,0.026679075361612643
2016S0054,2016-04-01 00:00:00,2016-04-15 00:00:00,甲藻,血红赤潮藻,SM13,113.975603829559,22.2389395255053,0.026679075361612643
2016S0055,2016-04-01 00:00:00,2016-04-11 00:00:00,甲藻,夜光藻,EM3,114.251500800167,22.2286360828073,0.019578932747229327
2016S0058,2016-04-03 00:00:00,2016-04-11 00:00:00,甲藻,夜光藻,PM6,114.272196098707,22.3229306703437,0.02883734523283908
2016S0059,2016-04-03 00:00:00,2016-04-14 00:00:00,甲藻,夜光藻,JM3,114.259607573025,22.2935638429296,0.0024620231155036668
2016S0059,2016-04-03 00:00:00,2016-04-14 00:00:00,甲藻,血红赤潮藻,JM3,114.259607573025,22.2935638429296,0.0024620231155036668
2016S0061,2016-04-05 00:00:00,2016-04-29 00:00:00,甲藻,夜光藻,MM15,114.398331316588,22.3976873690989,0.05810205363960124
2016S0062,2016-04-05 00:00:00,2016-04-08 00:00:00,甲藻,夜光藻,PM8,114.292124350701,22.3079246472811,0.023345155786980064
2016S0060,2016-04-06 00:00:00,2016-04-11 00:00:00,甲藻,血红赤潮藻,EM3,114.247447706883,22.2464371656231,0.02347705406752108
2016S0063,2016-04-07 00:00:00,2016-04-11 00:00:00,甲藻,夜光藻,PM6,114.26704945943,22.3572214297694,0.006365327043773663
2016S0064,2016-04-07 00:00:00,2016-04-11 00:00:00,甲藻,夜光藻,PM7,114.295843505218,22.3565496665292,0.015686415981224784
2016S0065,2016-04-14 00:00:00,2016-04-29 00:00:00,甲藻,血红赤潮藻,EM2,114.268247670634,22.2539872338984,0.008468235679990627
2016S0066,2016-04-14 00:00:00,2016-04-29 00:00:00,甲藻,血红赤潮藻,PM7,114.282419418513,22.3383929897524,0.012873748477064764
2016S0067,2016-04-15 00:00:00,2016-04-18 00:00:00,甲藻,血红赤潮藻,PM7,114.295888014202,22.3565213953138,0.015660499682600002
2016S0068,2016-04-15 00:00:00,2016-04-21 00:00:00,甲藻,夜光藻,TM7,114.278807605584,22.4660548162241,0.02086064879506091
2016S0069,2016-04-15 00:00:00,2016-04-17 00:00:00,甲藻,夜光藻,SM12,114.030331984736,22.2102725024297,0.016364771239748825
2016S0069,2016-04-15 00:00:00,2016-04-17 00:00:00,甲藻,血红赤潮藻,SM12,114.030331984736,22.2102725024297,0.016364771239748825
2016S0070,2016-04-16 00:00:00,2016-04-19 00:00:00,甲藻,夜光藻,SM5,114.122302426898,22.2047117524487,0.010439748012409118
2016S0071,2016-04-19 00:00:00,2016-04-25 00:00:00,甲藻,血红赤潮藻,MM7,114.301285795423,22.5432824364164,0.020243654076362957
2016S0072,2016-04-22 00:00:00,2016-04-29 00:00:00,甲藻,夜光藻,MM6,114.353088536678,22.4409028205043,0.014995959347461323
2016S0073,2016-04-24 00:00:00,2016-04-26 00:00:00,甲藻,夜光藻,SM13,113.976008312563,22.2392412968157,0.02714505475540849
2016S0074,2016-04-25 00:00:00,2016-04-29 00:00:00,甲藻,夜光藻,SM1,114.223215292439,22.2327526834403,0.022035761823010116
2016S0075,2016-04-25 00:00:00,2016-04-29 00:00:00,甲藻,夜光藻,MM7,114.318119892225,22.5084318723527,0.025880200619174627
2016S0077,2016-05-01 00:00:00,2016-05-04 00:00:00,甲藻,夜光藻,PM6,114.272230610913,22.3232688543564,0.02850238611130114
2016S0076,2016-05-01 00:00:00,2016-05-09 00:00:00,甲藻,夜光藻,TM7,114.275856682007,22.4561735288333,0.011293836835139542
2016S0084,2016-05-01 00:00:00,2016-05-13 00:00:00,甲藻,夜光藻,MM5,114.391527838195,22.5369611820736,0.016579362303718443
2016S0078,2016-05-02 00:00:00,2016-05-04 00:00:00,甲藻,夜光藻,PM3,114.287918275326,22.368162009087,0.006184398711795279
2016S0079,2016-05-02 00:00:00,2016-05-04 00:00:00,甲藻,夜光藻,PM7,114.295933214127,22.3565750125121,0.01571651560125651
2016S0080,2016-05-03 00:00:00,2016-05-09 00:00:00,甲藻,夜光藻,JM3,114.291532113361,22.2911168554888,0.03058451335793864
2016S0086,2016-05-03 00:00:00,2016-05-06 00:00:00,甲藻,夜光藻,JM3,114.261072706116,22.2990294096106,0.007530409409528814
2016S0081,2016-05-03 00:00:00,2016-05-11 00:00:00,甲藻,夜光藻,JM3,114.288055755868,22.2880927906181,0.02731906068934451
2016S0082,2016-05-03 00:00:00,2016-05-11 00:00:00,甲藻,夜光藻,EM3,114.251802665518,22.2288383939461,0.019218812057249183
2016S0085,2016-05-03 00:00:00,2016-05-13 00:00:00,甲藻,夜光藻,MM16,114.417023831699,22.4255882736493,0.0368635646446832
2016S0083,2016-05-03 00:00:00,2016-05-11 00:00:00,甲藻,夜光藻,SM1,114.223073031383,22.2324539616822,0.021812804066036858
2016S0087,2016-05-04 00:00:00,2016-05-11 00:00:00,甲藻,夜光藻,EM3,114.26566280569,22.2096221177787,0.027869860342347227
2016S0088,2016-05-05 00:00:00,2016-05-09 00:00:00,甲藻,夜光藻,EM3,114.2475858303,22.2464403295085,0.023351165065921536
2016S0089,2016-05-07 00:00:00,2016-05-10 00:00:00,甲藻,夜光藻,SM1,114.214296445527,22.221596140906,0.019481278387014408
2016S0090,2016-08-04 00:00:00,2016-08-22 00:00:00,甲藻,异囊藻,TM6,114.234457362906,22.4468445557271,0.007898942046793032
2016S0090,2016-08-04 00:00:00,2016-08-22 00:00:00,甲藻,春膝沟藻,TM6,114.234457362906,22.4468445557271,0.007898942046793032
2016S0091,2016-09-06 00:00:00,2016-09-14 00:00:00,甲藻,叉角藻,PM9,114.334491317106,22.3479868415313,0.006206066597205966
2016S0092,2016-11-06 00:00:00,2016-11-15 00:00:00,其他藻类,球形棕囊藻,PM4,114.315294374212,22.390542539363,0.00837227747910841
2016S0093,2016-12-21 00:00:00,2016-12-28 00:00:00,其他藻类,红色中缢虫,PM1,114.295236099987,22.382141348214,0.010830052903586511
2016S0094,2016-12-29 00:00:00,2017-01-20 00:00:00,其他藻类,球形棕囊藻,JM3,114.26040800232,22.2984745875267,0.006995615244761975
2017S0001,2017-01-02 00:00:00,2017-01-09 00:00:00,甲藻,夜光藻,MM6,114.346634749376,22.4752750350273,0.01998526132281111
2017S0002,2017-01-02 00:00:00,2017-01-19 00:00:00,其他藻类,球形棕囊藻,NM2,113.964452371899,22.3600501375757,0.017655428830590965
2017S0003,2017-01-04 00:00:00,2017-01-20 00:00:00,其他藻类,球形棕囊藻,SM11,114.010121894811,22.2438460357057,0.015646049741558195
2017S0004,2017-01-11 00:00:00,2017-01-26 00:00:00,其他藻类,球形棕囊藻,SM2,114.18708143723,22.2447396772912,0.022460739528883982
2017S0005,2017-01-11 00:00:00,2017-01-20 00:00:00,其他藻类,球形棕囊藻,SM2,114.194139949067,22.2376618876635,0.020930518329399416
2017S0006,2017-01-11 00:00:00,2017-01-12 00:00:00,其他藻类,球形棕囊藻,SM2,114.197309106169,22.2249865642328,0.019145545391818307
2017S0007,2017-01-11 00:00:00,2017-01-13 00:00:00,其他藻类,球形棕囊藻,SM2,114.197973031895,22.2298225524499,0.02059585642179491
2017S0008,2017-01-11 00:00:00,2017-01-19 00:00:00,其他藻类,球形棕囊藻,NM2,113.98754603185,22.372257089107,0.021374217052090538
2017S0009,2017-01-11 00:00:00,2017-01-19 00:00:00,其他藻类,球形棕囊藻,NM2,113.987418232868,22.3724087874366,0.021473868205730703
2017S0010,2017-01-11 00:00:00,2017-01-19 00:00:00,其他藻类,球形棕囊藻,NM2,113.98025101781,22.3787805728599,0.026613906212759837
2017S0011,2017-01-20 00:00:00,2017-01-23 00:00:00,其他藻类,球形棕囊藻,SM13,113.977182789332,22.2393087751193,0.027823183490170728
2017S0012,2017-01-23 00:00:00,2017-01-27 00:00:00,甲藻,血红赤潮藻,TM6,114.244846591416,22.4553056329034,0.011862439111884416
2017S0012,2017-01-23 00:00:00,2017-01-27 00:00:00,甲藻,叉角藻,TM6,114.244846591416,22.4553056329034,0.011862439111884416
2017S0013,2017-02-06 00:00:00,2017-02-14 00:00:00,其他藻类,伸长斜片藻,TM2,114.186222470923,22.3759398181691,0.04841961805561089
2017S0014,2017-02-08 00:00:00,2017-02-09 00:00:00,其他藻类,红色中缢虫,SM7,114.079663038157,22.2396967137507,0.011855920219843013
2017S0015,2017-03-13 00:00:00,2017-03-16 00:00:00,甲藻,夜光藻,SM1,114.214398896487,22.2208242812422,0.01903333582326717
2017S0016,2017-03-14 00:00:00,2017-03-17 00:00:00,甲藻,夜光藻,PM6,114.271977636557,22.3228665912637,0.028887133369574065
2017S0017,2017-03-18 00:00:00,2017-03-21 00:00:00,甲藻,夜光藻,PM6,114.271821293005,22.323101803175,0.028643178722504513
2017S0018,2017-04-10 00:00:00,2017-04-20 00:00:00,甲藻,多纹膝沟藻,TM8,114.327759741565,22.4771673229527,0.027992310176374754
2017S0019,2017-04-10 00:00:00,2017-04-20 00:00:00,甲藻,多纹膝沟藻,MM5,114.433543278304,22.5376599109902,0.0431932898630777
2017S0020,2017-04-11 00:00:00,2017-04-13 00:00:00,甲藻,多纹膝沟藻,SM1,114.226265425745,22.2403865869851,0.028555063500152703
2017S0021,2017-04-16 00:00:00,2017-04-18 00:00:00,甲藻,多纹膝沟藻,PM6,114.272192187043,22.3231734056533,0.028594916782204206
2017S0022,2017-04-18 00:00:00,2017-04-28 00:00:00,甲藻,多纹膝沟藻,PM8,114.293697896742,22.3071894151425,0.022385782373046524
2017S0023,2017-04-20 00:00:00,2017-04-24 00:00:00,甲藻,多纹膝沟藻,SM1,114.21459731491,22.2215579617736,0.01919897001647313
2017S0024,2017-04-20 00:00:00,2017-04-24 00:00:00,甲藻,多纹膝沟藻,SM1,114.223322085233,22.2328578965873,0.022094102395654704
2017S0025,2017-04-20 00:00:00,2017-04-23 00:00:00,硅藻,特拉海链藻,NM2,113.988109477854,22.3708248865934,0.020246001160087835
2017S0026,2017-04-20 00:00:00,2017-04-23 00:00:00,硅藻,特拉海链藻,NM2,113.986595248877,22.3730648180271,0.0218402132223411
2017S0027,2017-04-21 00:00:00,2017-04-24 00:00:00,甲藻,多纹膝沟藻,JM3,114.291413847548,22.2911129926478,0.03046630568544232
2017S0028,2017-04-21 00:00:00,2017-04-26 00:00:00,甲藻,多纹膝沟藻,SM2,114.194381073822,22.2372240451682,0.020836750421632487
2017S0029,2017-04-21 00:00:00,2017-04-26 00:00:00,甲藻,多纹膝沟藻,SM2,114.186220706861,22.2447956833904,0.022186056564693454
2017S0032,2017-04-22 00:00:00,2017-04-27 00:00:00,甲藻,多纹膝沟藻,SM1,114.228791853022,22.2178486958093,0.006138214060282652
2017S0030,2017-04-22 00:00:00,2017-04-27 00:00:00,甲藻,多纹膝沟藻,SM2,114.182511023708,22.2416242900741,0.018034571837467324
2017S0031,2017-04-23 00:00:00,2017-04-28 00:00:00,甲藻,多纹膝沟藻,JM3,114.288326220677,22.2876531842424,0.027645170464828273
2017S0033,2017-04-25 00:00:00,2017-05-05 00:00:00,甲藻,多纹膝沟藻,JM4,114.260815890957,22.2790620439336,0.00500356575425624
2017S0034,2017-04-25 00:00:00,2017-05-03 00:00:00,甲藻,多纹膝沟藻,PM7,114.28988849294,22.3518617353793,0.01213121867802808
2017S0035,2017-04-25 00:00:00,2017-04-28 00:00:00,甲藻,多纹膝沟藻,MM7,114.27398398801,22.5438932124648,0.030811900624569864
2017S0036,2017-04-26 00:00:00,2017-04-29 00:00:00,甲藻,夜光藻,PM7,114.295524720862,22.3562115352007,0.015335551257930794
2017S0036,2017-04-26 00:00:00,2017-04-29 00:00:00,甲藻,旋沟藻,PM7,114.295524720862,22.3562115352007,0.015335551257930794
2017S0037,2017-04-27 00:00:00,2017-05-05 00:00:00,甲藻,多纹膝沟藻,TM6,114.237134416428,22.4398806921154,0.006100257974063311
2017S0038,2017-05-01 00:00:00,2017-05-05 00:00:00,甲藻,多纹膝沟藻,TM6,114.245031245525,22.4318819349764,0.012405323677188615
2017S0039,2017-05-06 00:00:00,2017-05-11 00:00:00,甲藻,慢原甲藻,SM2,114.186854295036,22.2445013989817,0.02215226598822976
2017S0039,2017-05-06 00:00:00,2017-05-11 00:00:00,甲藻,血红赤潮藻,SM2,114.186854295036,22.2445013989817,0.02215226598822976
2017S0040,2017-06-22 00:00:00,2017-06-26 00:00:00,硅藻,角毛藻,TM3,114.206670916881,22.4524030722858,0.006021895331644479
2017S0041,2017-07-02 00:00:00,2017-07-11 00:00:00,硅藻,尖剌拟菱形藻,EM2,114.271334139192,22.2545109533283,0.009254849524261668
2017S0042,2017-07-12 00:00:00,2017-07-19 00:00:00,硅藻,海洋角管藻,SM7,114.074287573186,22.2487129721012,0.019714718788138633
2017S0043,2017-07-12 00:00:00,2017-07-17 00:00:00,硅藻,海洋角管藻,VM6,114.157440943696,22.3107473163533,0.021540833047657623
2017S0044,2017-07-14 00:00:00,2017-07-19 00:00:00,硅藻,海洋角管藻,SM11,114.00489643815,22.2662820128721,0.015811937610384512
2017S0045,2017-07-20 00:00:00,2017-07-27 00:00:00,硅藻,假微型海链藻,SM3,114.157821379177,22.2207591751322,0.009407612559912081
2017S0046,2017-07-21 00:00:00,2017-08-03 00:00:00,硅藻,假微型海链藻,SM7,114.077496046212,22.2339522197266,0.005762262446625427
2017S0047,2017-07-21 00:00:00,2017-07-28 00:00:00,硅藻,假微型海链藻,VM5,114.176961312175,22.295675037469,0.008109443954502575
2017S0048,2017-09-28 00:00:00,2017-10-06 00:00:00,硅藻,角毛藻,EM3,114.267415222008,22.2388463319073,0.002273814856314931
2018S0001,2018-02-09 00:00:00,2018-02-13 00:00:00,其他藻类,红色中缢虫,TM7,114.277233905897,22.428324490946,0.022305322349364467
2018S0002,2018-03-05 00:00:00,2018-03-06 00:00:00,甲藻,夜光藻,SM2,114.19696648661,22.2245397589991,0.018787917770446572
2018S0003,2018-03-05 00:00:00,2018-03-06 00:00:00,甲藻,夜光藻,SM2,114.201898106438,22.2174177322297,0.024642771475860248
2018S0004,2018-03-05 00:00:00,2018-03-06 00:00:00,甲藻,夜光藻,SM2,114.187972597424,22.2436909673022,0.021885678806382963
2018S0005,2018-03-20 00:00:00,2018-03-21 00:00:00,甲藻,夜光藻,TM5,114.213343882437,22.4554942304941,0.011040186185896967
2018S0006,2018-03-27 00:00:00,2018-04-04 00:00:00,甲藻,血红赤潮藻,MM1,114.264329941299,22.52979125791,0.03314926339132173
2018S0007,2018-03-27 00:00:00,2018-03-31 00:00:00,甲藻,夜光藻,MM5,114.436840675013,22.5418359363317,0.04794188450332539
2018S0008,2018-04-03 00:00:00,2018-04-04 00:00:00,甲藻,夜光藻,MM3,114.290219211662,22.5503432937279,0.023125525751883792
2018S0009,2018-04-17 00:00:00,2018-05-18 00:00:00,甲藻,覆疣达卡藻,TM4,114.212295969472,22.4397172281158,0.010105624586687359
2018S0010,2018-04-24 00:00:00,2018-05-18 00:00:00,甲藻,覆疣达卡藻,TM3,114.197375154607,22.4479408533142,0.005650818993236988
2018S0010,2018-04-24 00:00:00,2018-05-18 00:00:00,甲藻,锥状斯氏藻,TM3,114.197375154607,22.4479408533142,0.005650818993236988
2018S0011,2018-04-25 00:00:00,2018-04-26 00:00:00,甲藻,夜光藻,PM6,114.272130612122,22.3227322889021,0.02903087104204846
2018S0012,2018-05-01 00:00:00,2018-05-14 00:00:00,甲藻,覆疣达卡藻,TM7,114.272589727761,22.469019114869,0.02116175378244066
2018S0012,2018-05-01 00:00:00,2018-05-14 00:00:00,甲藻,锥状斯氏藻,TM7,114.272589727761,22.469019114869,0.02116175378244066
2018S0013,2018-05-12 00:00:00,2018-05-13 00:00:00,甲藻,夜光藻,PM6,114.27220545235,22.3226546902522,0.029113318032174512
2018S0014,2018-06-01 00:00:00,2018-06-07 00:00:00,甲藻,覆疣达卡藻,SM11,113.999434005322,22.2697205355164,0.02226355978270098
2018S0015,2018-06-04 00:00:00,2018-06-11 00:00:00,甲藻,覆疣达卡藻,SM11,114.007165207185,22.2379191581377,0.022260405274046074
2018S0016,2018-08-01 00:00:00,2018-08-17 00:00:00,甲藻,锥状斯氏藻,TM3,114.204319275624,22.4508286250698,0.003466044846989204
2018S0017,2018-09-04 00:00:00,2018-09-07 00:00:00,硅藻,小环藻,TM2,114.191027057286,22.3793814996091,0.04268797771733612
2018S0018,2018-11-30 00:00:00,2018-12-05 00:00:00,甲藻,波罗的海原甲藻,TM3,114.208104893454,22.4546710317666,0.008697937618209426
2019S0001,2019-01-02 00:00:00,2019-01-04 00:00:00,其他藻类,红色中缢虫,SM1,114.215188356958,22.2214533202047,0.018631728495994634
2019S0002,2019-01-02 00:00:00,2019-01-07 00:00:00,其他藻类,红色中缢虫,MM6,114.33943187522,22.4389639673888,0.019654021781730775
2019S0003,2019-01-04 00:00:00,2019-01-07 00:00:00,其他藻类,红色中缢虫,MM6,114.353088158386,22.4411724153566,0.014732362635740463
2019S0004,2019-01-23 00:00:00,2019-01-25 00:00:00,甲藻,血红赤潮藻,MM6,114.328889292113,22.4631803684375,0.022394683997722844
2019S0005,2019-01-29 00:00:00,2019-02-08 00:00:00,甲藻,夜光藻,TM3,114.195407805299,22.449351675076,0.0078041671870202325
2019S0006,2019-01-30 00:00:00,2019-02-08 00:00:00,甲藻,夜光藻,MM2,114.283293069362,22.3558225773347,0.012310208845272182
2019S0007,2019-01-31 00:00:00,2019-02-07 00:00:00,甲藻,夜光藻,TM2,114.217290520562,22.413077428849,0.001042814429948988
2019S0008,2019-01-31 00:00:00,2019-02-01 00:00:00,甲藻,夜光藻,PM6,114.271914936969,22.3230278058759,0.028722444845664188
2019S0009,2019-02-01 00:00:00,2019-02-08 00:00:00,甲藻,夜光藻,TM6,114.232321424258,22.4477441768859,0.010216516909613005
2019S0010,2019-02-08 00:00:00,2019-02-14 00:00:00,甲藻,血红赤潮藻,PM6,114.270955992745,22.3516360522835,0.0007420864919500516
2019S0011,2019-02-08 00:00:00,2019-02-12 00:00:00,甲藻,夜光藻,PM7,114.274677480593,22.3233770724446,0.02686091430483972
2019S0012,2019-02-08 00:00:00,2019-02-11 00:00:00,甲藻,夜光藻,SM11,114.022814480265,22.2649328685792,0.008971999728027886
2019S0013,2019-02-08 00:00:00,2019-02-11 00:00:00,甲藻,夜光藻,SM13,113.974740300804,22.2362615550133,0.02394118354054647
2019S0014,2019-02-08 00:00:00,2019-02-18 00:00:00,甲藻,血红赤潮藻,SM13,113.935021824205,22.2276159830585,0.029453669796173337
2019S0015,2019-02-11 00:00:00,2019-02-15 00:00:00,甲藻,夜光藻,SM12,114.032325362024,22.2081958245548,0.01887357579316934
2019S0016,2019-02-13 00:00:00,2019-02-20 00:00:00,甲藻,夜光藻,WM1,114.127913767834,22.2603928294343,0.01096885251408281
2019S0016,2019-02-13 00:00:00,2019-02-20 00:00:00,甲藻,多纹膝沟藻,WM1,114.127913767834,22.2603928294343,0.01096885251408281
2019S0018,2019-02-13 00:00:00,2019-02-19 00:00:00,甲藻,血红赤潮藻,MM6,114.337225722396,22.4353543324636,0.023884004992411893
2019S0019,2019-02-13 00:00:00,2019-02-14 00:00:00,甲藻,夜光藻,MM6,114.327826371785,22.4619716886625,0.023032134772185568
2019S0020,2019-02-13 00:00:00,2019-02-15 00:00:00,甲藻,夜光藻,NM2,113.969572190931,22.3685035783933,0.019516923202182596
2019S0017,2019-02-13 00:00:00,2019-02-14 00:00:00,甲藻,夜光藻,VM14,114.101222117606,22.3669319541711,0.007680544344920718
2019S0021,2019-02-14 00:00:00,2019-02-15 00:00:00,甲藻,夜光藻,TM7,114.267442528389,22.4599601557451,0.011511472947280575
2019S0022,2019-02-16 00:00:00,2019-02-17 00:00:00,甲藻,夜光藻,WM4,114.077076623212,22.3673591133294,0.01935967594716022
2019S0023,2019-02-16 00:00:00,2019-02-18 00:00:00,甲藻,血红赤潮藻,SM13,113.947505271508,22.2312943415431,0.021153795081231164
2019S0024,2019-02-21 00:00:00,2019-02-22 00:00:00,甲藻,血红赤潮藻,SM11,114.000285981339,22.2710977569204,0.022376149086886517
2019S0024,2019-02-21 00:00:00,2019-02-22 00:00:00,甲藻,的里亚斯特原甲藻,SM11,114.000285981339,22.2710977569204,0.022376149086886517
2019S0024,2019-02-21 00:00:00,2019-02-22 00:00:00,甲藻,多纹膝沟藻,SM11,114.000285981339,22.2710977569204,0.022376149086886517
2019S0025,2019-03-04 00:00:00,2019-03-06 00:00:00,其他藻类,红色中缢虫,NM2,113.987262997699,22.3700481953139,0.019207581927207958
2019S0026,2019-03-10 00:00:00,2019-03-15 00:00:00,甲藻,夜光藻,MM6,114.327384634971,22.4606888614369,0.023139416115307725
2019S0027,2019-03-11 00:00:00,2019-03-12 00:00:00,甲藻,夜光藻,SM12,114.035213759676,22.2069997996037,0.021994909007041326
